txn_id,date,product,region,channel,units,unit_price,revenue,discount_pct,tax
TXN1000290,2025-03-11,Widget-Alpha,Europe,online,898,567.47,458629.25,10,82553.26
TXN1000291,2025-04-12,Widget-Beta,Asia-Pacific,retail,293,681.39,199647.27,0,35936.51
TXN1000292,2025-05-13,Gadget-X1,Middle-East,wholesale,581,831.69,386569.51,20,69582.51
TXN1000293,2025-06-14,Gadget-X2,Africa,partner,135,78.81,7979.51,25,1436.31
TXN1000294,2025-07-15,Doohickey-Pro,North-America,direct,895,257.44,218888.36,5,39399.9
TXN1000295,2025-08-16,Thingamajig,South-America,online,926,19.86,15631.81,15,2813.73
TXN1000296,2025-09-17,Gizmo-3000,Europe,retail,405,122.26,44563.77,10,8021.48
TXN1000297,2025-10-18,Contraption-A,Asia-Pacific,wholesale,616,990.07,609883.12,0,109778.96
TXN1000298,2025-11-19,Device-Z,Middle-East,partner,439,35.07,14625.94,5,2632.67
TXN1000299,2025-12-20,Module-7,Africa,direct,847,598.95,405848.52,20,73052.73
TXN1000300,2025-01-21,Widget-Alpha,North-America,online,726,959.04,591823.58,15,106528.24
TXN1000301,2025-02-22,Widget-Beta,South-America,retail,601,512.39,292549.07,5,52658.83
TXN1000302,2025-03-23,Gadget-X1,Europe,wholesale,563,678.26,286395.29,25,51551.15
TXN1000303,2025-04-24,Gadget-X2,Asia-Pacific,partner,374,276.9,103560.6,0,18640.91
TXN1000304,2025-05-25,Doohickey-Pro,Middle-East,direct,507,789.0,320018.4,20,57603.31
TXN1000305,2025-06-26,Thingamajig,Africa,online,505,802.2,303833.25,25,54689.99
TXN1000306,2025-07-27,Gizmo-3000,North-America,retail,548,421.27,207770.36,10,37398.66
TXN1000307,2025-08-28,Contraption-A,South-America,wholesale,316,102.91,27641.63,15,4975.49
TXN1000308,2025-09-01,Device-Z,Europe,partner,115,29.91,3095.68,10,557.22
TXN1000309,2025-10-02,Module-7,Asia-Pacific,direct,854,567.19,435942.23,10,78469.6
TXN1000310,2025-11-03,Widget-Alpha,Middle-East,online,271,744.49,171493.27,15,30868.79
TXN1000311,2025-12-04,Widget-Beta,Africa,retail,954,113.72,97639.99,10,17575.2
TXN1000312,2025-01-05,Gadget-X1,North-America,wholesale,733,652.8,454577.28,5,81823.91
TXN1000313,2025-02-06,Gadget-X2,South-America,partner,353,32.64,10945.82,5,1970.25
TXN1000314,2025-03-07,Doohickey-Pro,Europe,direct,109,331.64,27111.57,25,4880.08
TXN1000315,2025-04-08,Thingamajig,Asia-Pacific,online,969,714.36,657604.1,5,118368.74
TXN1000316,2025-05-09,Gizmo-3000,Middle-East,retail,872,24.96,20676.86,5,3721.83
TXN1000317,2025-06-10,Contraption-A,Africa,wholesale,744,513.51,343846.3,10,61892.33
TXN1000318,2025-07-11,Device-Z,North-America,partner,287,683.88,196273.56,0,35329.24
TXN1000319,2025-08-12,Module-7,South-America,direct,119,48.51,4906.79,15,883.22
TXN1000320,2025-09-13,Widget-Alpha,Europe,online,406,373.42,151608.52,0,27289.53
TXN1000321,2025-10-14,Widget-Beta,Asia-Pacific,retail,349,162.07,53734.31,5,9672.18
TXN1000322,2025-11-15,Gadget-X1,Middle-East,wholesale,94,259.95,21991.77,10,3958.52
TXN1000323,2025-12-16,Gadget-X2,Africa,partner,544,352.48,172574.21,10,31063.36
TXN1000324,2025-01-17,Doohickey-Pro,North-America,direct,495,41.58,19552.99,5,3519.54
TXN1000325,2025-02-18,Thingamajig,South-America,online,18,376.56,6100.27,10,1098.05
TXN1000326,2025-03-19,Gizmo-3000,Europe,retail,511,302.7,146945.71,5,26450.23
TXN1000327,2025-04-20,Contraption-A,Asia-Pacific,wholesale,16,614.36,9338.27,5,1680.89
TXN1000328,2025-05-21,Device-Z,Middle-East,partner,840,768.8,516633.6,20,92994.05
TXN1000329,2025-06-22,Module-7,Africa,direct,614,617.57,303350.38,20,54603.07
TXN1000330,2025-07-23,Widget-Alpha,North-America,online,960,73.02,66594.24,5,11986.96
TXN1000331,2025-08-24,Widget-Beta,South-America,retail,176,930.06,147321.5,10,26517.87
TXN1000332,2025-09-25,Gadget-X1,Europe,wholesale,887,445.95,375779.77,5,67640.36
TXN1000333,2025-10-26,Gadget-X2,Asia-Pacific,partner,779,287.05,201250.76,10,36225.14
TXN1000334,2025-11-27,Doohickey-Pro,Middle-East,direct,90,934.31,71474.71,15,12865.45
TXN1000335,2025-12-28,Thingamajig,Africa,online,520,461.23,239839.6,0,43171.13
TXN1000336,2025-01-01,Gizmo-3000,North-America,retail,983,412.69,385390.56,5,69370.3
TXN1000337,2025-02-02,Contraption-A,South-America,wholesale,723,487.61,299660.73,15,53938.93
TXN1000338,2025-03-03,Device-Z,Europe,partner,602,139.48,62975.22,25,11335.54
TXN1000339,2025-04-04,Module-7,Asia-Pacific,direct,784,675.6,529670.4,0,95340.67
TXN1000340,2025-05-05,Widget-Alpha,Middle-East,online,756,374.73,254966.29,10,45893.93
TXN1000341,2025-06-06,Widget-Beta,Africa,retail,176,481.78,72074.29,15,12973.37
TXN1000342,2025-07-07,Gadget-X1,North-America,wholesale,740,791.24,497689.96,15,89584.19
TXN1000343,2025-08-08,Gadget-X2,South-America,partner,722,859.26,589366.43,5,106085.96
TXN1000344,2025-09-09,Doohickey-Pro,Europe,direct,985,145.88,122138.03,15,21984.85
TXN1000345,2025-10-10,Thingamajig,Asia-Pacific,online,719,622.86,358269.07,20,64488.43
TXN1000346,2025-11-11,Gizmo-3000,Middle-East,retail,466,149.25,66072.97,5,11893.13
TXN1000347,2025-12-12,Contraption-A,Africa,wholesale,975,756.58,737665.5,0,132779.79
TXN1000348,2025-01-13,Device-Z,North-America,partner,593,690.07,327369.21,20,58926.46
TXN1000349,2025-02-14,Module-7,South-America,direct,89,151.29,13464.81,0,2423.67
TXN1000350,2025-03-15,Widget-Alpha,Europe,online,176,986.07,173548.32,0,31238.7
TXN1000351,2025-04-16,Widget-Beta,Asia-Pacific,retail,375,750.46,211066.88,25,37992.04
TXN1000352,2025-05-17,Gadget-X1,Middle-East,wholesale,927,241.06,189943.23,15,34189.78
TXN1000353,2025-06-18,Gadget-X2,Africa,partner,46,876.57,34273.89,15,6169.3
TXN1000354,2025-07-19,Doohickey-Pro,North-America,direct,352,516.16,172603.9,5,31068.7
TXN1000355,2025-08-20,Thingamajig,South-America,online,758,191.8,130845.96,10,23552.27
TXN1000356,2025-09-21,Gizmo-3000,Europe,retail,659,209.36,117273.0,15,21109.14
TXN1000357,2025-10-22,Contraption-A,Asia-Pacific,wholesale,156,749.85,99430.11,15,17897.42
TXN1000358,2025-11-23,Device-Z,Middle-East,partner,300,141.78,38280.6,10,6890.51
TXN1000359,2025-12-24,Module-7,Africa,direct,118,305.98,28884.51,20,5199.21
TXN1000360,2025-01-25,Widget-Alpha,North-America,online,530,489.09,194413.27,25,34994.39
TXN1000361,2025-02-26,Widget-Beta,South-America,retail,807,400.59,274784.71,15,49461.25
TXN1000362,2025-03-27,Gadget-X1,Europe,wholesale,470,989.09,464872.3,0,83677.01
TXN1000363,2025-04-28,Gadget-X2,Asia-Pacific,partner,538,177.28,81070.14,15,14592.63
TXN1000364,2025-05-01,Doohickey-Pro,Middle-East,direct,354,724.53,243659.44,5,43858.7
TXN1000365,2025-06-02,Thingamajig,Africa,online,108,323.98,29741.36,15,5353.44
TXN1000366,2025-07-03,Gizmo-3000,North-America,retail,390,292.31,114000.9,0,20520.16
TXN1000367,2025-08-04,Contraption-A,South-America,wholesale,431,870.83,300262.18,20,54047.19
TXN1000368,2025-09-05,Device-Z,Europe,partner,596,39.93,23798.28,0,4283.69
TXN1000369,2025-10-06,Module-7,Asia-Pacific,direct,591,540.68,319541.88,0,57517.54
TXN1000370,2025-11-07,Widget-Alpha,Middle-East,online,713,787.8,505531.26,10,90995.63
TXN1000371,2025-12-08,Widget-Beta,Africa,retail,466,519.92,205940.31,15,37069.26
TXN1000372,2025-01-09,Gadget-X1,North-America,wholesale,611,104.43,47855.05,25,8613.91
TXN1000373,2025-02-10,Gadget-X2,South-America,partner,640,68.96,35307.52,20,6355.35
TXN1000374,2025-03-11,Doohickey-Pro,Europe,direct,328,218.47,57326.53,20,10318.78
TXN1000375,2025-04-12,Thingamajig,Asia-Pacific,online,557,575.05,304287.71,5,54771.79
TXN1000376,2025-05-13,Gizmo-3000,Middle-East,retail,883,909.8,602515.05,25,108452.71
TXN1000377,2025-06-14,Contraption-A,Africa,wholesale,622,190.21,94648.5,20,17036.73
TXN1000378,2025-07-15,Device-Z,North-America,partner,606,719.48,436004.88,0,78480.88
TXN1000379,2025-08-16,Module-7,South-America,direct,162,20.69,3184.19,5,573.15
TXN1000380,2025-09-17,Widget-Alpha,Europe,online,366,443.38,129821.66,20,23367.9
TXN1000381,2025-10-18,Widget-Beta,Asia-Pacific,retail,648,152.87,99059.76,0,17830.76
TXN1000382,2025-11-19,Gadget-X1,Middle-East,wholesale,118,601.87,56816.53,20,10226.98
TXN1000383,2025-12-20,Gadget-X2,Africa,partner,877,856.4,600850.24,20,108153.04
TXN1000384,2025-01-21,Doohickey-Pro,North-America,direct,910,882.28,602156.1,25,108388.1
TXN1000385,2025-02-22,Thingamajig,South-America,online,136,785.62,101502.1,5,18270.38
TXN1000386,2025-03-23,Gizmo-3000,Europe,retail,108,871.22,79978.0,15,14396.04
TXN1000387,2025-04-24,Contraption-A,Asia-Pacific,wholesale,105,319.61,26847.24,20,4832.5
TXN1000388,2025-05-25,Device-Z,Middle-East,partner,861,652.08,505296.79,10,90953.42
TXN1000389,2025-06-26,Module-7,Africa,direct,435,581.95,215176.01,15,38731.68
TXN1000390,2025-07-27,Widget-Alpha,North-America,online,182,287.02,39178.23,25,7052.08
TXN1000391,2025-08-28,Widget-Beta,South-America,retail,421,114.68,36210.21,25,6517.84
TXN1000392,2025-09-01,Gadget-X1,Europe,wholesale,360,905.92,293518.08,10,52833.25
TXN1000393,2025-10-02,Gadget-X2,Asia-Pacific,partner,739,205.07,143969.39,5,25914.49
TXN1000394,2025-11-03,Doohickey-Pro,Middle-East,direct,218,98.54,18259.46,15,3286.7
TXN1000395,2025-12-04,Thingamajig,Africa,online,234,336.15,58994.32,25,10618.98
TXN1000396,2025-01-05,Gizmo-3000,North-America,retail,26,48.98,1018.78,20,183.38
TXN1000397,2025-02-06,Contraption-A,South-America,wholesale,202,395.26,71858.27,10,12934.49
TXN1000398,2025-03-07,Device-Z,Europe,partner,550,427.2,223212.0,5,40178.16
TXN1000399,2025-04-08,Module-7,Asia-Pacific,direct,122,706.43,73256.79,15,13186.22
TXN1000400,2025-05-09,Widget-Alpha,Middle-East,online,851,366.79,312138.29,0,56184.89
TXN1000401,2025-06-10,Widget-Beta,Africa,retail,315,961.56,257457.69,15,46342.38
TXN1000402,2025-07-11,Gadget-X1,North-America,wholesale,862,171.93,111152.74,25,20007.49
TXN1000403,2025-08-12,Gadget-X2,South-America,partner,245,6.45,1185.19,25,213.33
TXN1000404,2025-09-13,Doohickey-Pro,Europe,direct,771,166.15,128101.65,0,23058.3
TXN1000405,2025-10-14,Thingamajig,Asia-Pacific,online,298,805.32,203987.56,15,36717.76
TXN1000406,2025-11-15,Gizmo-3000,Middle-East,retail,856,748.02,512244.1,20,92203.94
TXN1000407,2025-12-16,Contraption-A,Africa,wholesale,81,844.42,64978.12,5,11696.06
TXN1000408,2025-01-17,Device-Z,North-America,partner,359,302.26,97660.21,10,17578.84
TXN1000409,2025-02-18,Module-7,South-America,direct,830,468.06,291367.35,25,52446.12
TXN1000410,2025-03-19,Widget-Alpha,Europe,online,789,41.5,31106.32,5,5599.14
TXN1000411,2025-04-20,Widget-Beta,Asia-Pacific,retail,506,885.92,425861.74,5,76655.11
TXN1000412,2025-05-21,Gadget-X1,Middle-East,wholesale,828,514.23,340625.95,20,61312.67
TXN1000413,2025-06-22,Gadget-X2,Africa,partner,809,750.95,516390.77,15,92950.34
TXN1000414,2025-07-23,Doohickey-Pro,North-America,direct,319,30.62,7325.84,25,1318.65
TXN1000415,2025-08-24,Thingamajig,South-America,online,501,94.47,44963.0,5,8093.34
TXN1000416,2025-09-25,Gizmo-3000,Europe,retail,116,223.15,19414.05,25,3494.53
TXN1000417,2025-10-26,Contraption-A,Asia-Pacific,wholesale,176,43.46,6884.06,10,1239.13
TXN1000418,2025-11-27,Device-Z,Middle-East,partner,709,640.35,454008.15,0,81721.47
TXN1000419,2025-12-28,Module-7,Africa,direct,337,734.5,185644.88,25,33416.08
TXN1000420,2025-01-01,Widget-Alpha,North-America,online,409,448.73,156000.98,15,28080.18
TXN1000421,2025-02-02,Widget-Beta,South-America,retail,794,377.16,284491.79,5,51208.52
TXN1000422,2025-03-03,Gadget-X1,Europe,wholesale,155,496.98,57773.93,25,10399.31
TXN1000423,2025-04-04,Gadget-X2,Asia-Pacific,partner,273,604.44,148510.91,10,26731.96
TXN1000424,2025-05-05,Doohickey-Pro,Middle-East,direct,590,307.56,145168.32,20,26130.3
TXN1000425,2025-06-06,Thingamajig,Africa,online,809,399.06,290555.59,10,52300.01
TXN1000426,2025-07-07,Gizmo-3000,North-America,retail,42,137.72,5205.82,10,937.05
TXN1000427,2025-08-08,Contraption-A,South-America,wholesale,801,874.63,560462.9,20,100883.32
TXN1000428,2025-09-09,Device-Z,Europe,partner,613,5.11,3132.43,0,563.84
TXN1000429,2025-10-10,Module-7,Asia-Pacific,direct,541,961.57,494198.9,5,88955.8
TXN1000430,2025-11-11,Widget-Alpha,Middle-East,online,306,666.47,203939.82,0,36709.17
TXN1000431,2025-12-12,Widget-Beta,Africa,retail,841,895.07,752753.87,0,135495.7
TXN1000432,2025-01-13,Gadget-X1,North-America,wholesale,171,678.66,92840.69,20,16711.32
TXN1000433,2025-02-14,Gadget-X2,South-America,partner,137,117.06,15235.36,5,2742.36
TXN1000434,2025-03-15,Doohickey-Pro,Europe,direct,133,291.74,38801.42,0,6984.26
TXN1000435,2025-04-16,Thingamajig,Asia-Pacific,online,186,912.75,135817.2,20,24447.1
TXN1000436,2025-05-17,Gizmo-3000,Middle-East,retail,426,881.69,375599.94,0,67607.99
TXN1000437,2025-06-18,Contraption-A,Africa,wholesale,268,814.83,196537.0,10,35376.66
TXN1000438,2025-07-19,Device-Z,North-America,partner,293,311.46,73006.22,20,13141.12
TXN1000439,2025-08-20,Module-7,South-America,direct,849,76.74,52121.81,20,9381.93
TXN1000440,2025-09-21,Widget-Alpha,Europe,online,386,306.0,94492.8,20,17008.7
TXN1000441,2025-10-22,Widget-Beta,Asia-Pacific,retail,381,819.15,249676.92,20,44941.85
TXN1000442,2025-11-23,Gadget-X1,Middle-East,wholesale,329,158.85,39196.24,25,7055.32
TXN1000443,2025-12-24,Gadget-X2,Africa,partner,188,301.29,50978.27,10,9176.09
TXN1000444,2025-01-25,Doohickey-Pro,North-America,direct,319,602.6,163394.99,15,29411.1
TXN1000445,2025-02-26,Thingamajig,South-America,online,142,360.37,38379.4,25,6908.29
TXN1000446,2025-03-27,Gizmo-3000,Europe,retail,3,447.62,1007.15,25,181.29
TXN1000447,2025-04-28,Contraption-A,Asia-Pacific,wholesale,727,814.08,443877.12,25,79897.88
TXN1000448,2025-05-01,Device-Z,Middle-East,partner,829,70.15,58154.35,0,10467.78
TXN1000449,2025-06-02,Module-7,Africa,direct,100,349.79,33230.05,5,5981.41
TXN1000450,2025-07-03,Widget-Alpha,North-America,online,393,76.14,23938.42,20,4308.92
TXN1000451,2025-08-04,Widget-Beta,South-America,retail,794,504.89,400882.66,0,72158.88
TXN1000452,2025-09-05,Gadget-X1,Europe,wholesale,799,26.89,19336.6,10,3480.59
TXN1000453,2025-10-06,Gadget-X2,Asia-Pacific,partner,903,180.6,138619.53,15,24951.52
TXN1000454,2025-11-07,Doohickey-Pro,Middle-East,direct,578,194.88,95744.54,15,17234.02
TXN1000455,2025-12-08,Thingamajig,Africa,online,992,651.7,549513.44,15,98912.42
TXN1000456,2025-01-09,Gizmo-3000,North-America,retail,418,175.36,54975.36,25,9895.56
TXN1000457,2025-02-10,Contraption-A,South-America,wholesale,892,944.24,631696.56,25,113705.38
TXN1000458,2025-03-11,Device-Z,Europe,partner,841,734.55,463317.41,25,83397.13
TXN1000459,2025-04-12,Module-7,Asia-Pacific,direct,811,800.6,486964.95,25,87653.69
TXN1000460,2025-05-13,Widget-Alpha,Middle-East,online,547,897.27,368105.02,25,66258.9
TXN1000461,2025-06-14,Widget-Beta,Africa,retail,549,323.44,133176.42,25,23971.76
TXN1000462,2025-07-15,Gadget-X1,North-America,wholesale,572,543.52,310893.44,0,55960.82
TXN1000463,2025-08-16,Gadget-X2,South-America,partner,529,531.13,280967.77,0,50574.2
TXN1000464,2025-09-17,Doohickey-Pro,Europe,direct,525,972.11,459321.98,10,82677.96
TXN1000465,2025-10-18,Thingamajig,Asia-Pacific,online,837,583.72,390858.91,20,70354.6
TXN1000466,2025-11-19,Gizmo-3000,Middle-East,retail,870,195.77,161803.91,5,29124.7
TXN1000467,2025-12-20,Contraption-A,Africa,wholesale,38,134.44,4597.85,10,827.61
TXN1000468,2025-01-21,Device-Z,North-America,partner,928,703.75,489810.0,25,88165.8
TXN1000469,2025-02-22,Module-7,South-America,direct,332,47.47,12608.03,20,2269.45
TXN1000470,2025-03-23,Widget-Alpha,Europe,online,517,870.89,405225.12,10,72940.52
TXN1000471,2025-04-24,Widget-Beta,Asia-Pacific,retail,81,693.38,42122.83,25,7582.11
TXN1000472,2025-05-25,Gadget-X1,Middle-East,wholesale,698,593.78,373012.6,10,67142.27
TXN1000473,2025-06-26,Gadget-X2,Africa,partner,801,629.77,403556.62,20,72640.19
TXN1000474,2025-07-27,Doohickey-Pro,North-America,direct,122,945.24,98021.39,15,17643.85
TXN1000475,2025-08-28,Thingamajig,South-America,online,264,880.69,174376.62,25,31387.79
TXN1000476,2025-09-01,Gizmo-3000,Europe,retail,186,99.24,15689.84,15,2824.17
TXN1000477,2025-10-02,Contraption-A,Asia-Pacific,wholesale,550,329.32,153957.1,15,27712.28
TXN1000478,2025-11-03,Device-Z,Middle-East,partner,472,5.8,2326.96,15,418.85
TXN1000479,2025-12-04,Module-7,Africa,direct,869,338.3,249885.3,15,44979.35
TXN1000480,2025-01-05,Widget-Alpha,North-America,online,592,840.52,497587.84,0,89565.81
TXN1000481,2025-02-06,Widget-Beta,South-America,retail,973,100.87,88331.86,10,15899.73
TXN1000482,2025-03-07,Gadget-X1,Europe,wholesale,265,79.23,16796.76,20,3023.42
TXN1000483,2025-04-08,Gadget-X2,Asia-Pacific,partner,630,280.57,132569.33,25,23862.48
TXN1000484,2025-05-09,Doohickey-Pro,Middle-East,direct,658,769.47,379733.45,25,68352.02
TXN1000485,2025-06-10,Thingamajig,Africa,online,166,195.16,30776.73,5,5539.81
TXN1000486,2025-07-11,Gizmo-3000,North-America,retail,341,869.96,222492.27,25,40048.61
TXN1000487,2025-08-12,Contraption-A,South-America,wholesale,983,664.3,653006.9,0,117541.24
TXN1000488,2025-09-13,Device-Z,Europe,partner,373,12.21,3643.46,20,655.82
TXN1000489,2025-10-14,Module-7,Asia-Pacific,direct,172,710.65,97785.44,20,17601.38
TXN1000490,2025-11-15,Widget-Alpha,Middle-East,online,993,541.29,456875.82,15,82237.65
TXN1000491,2025-12-16,Widget-Beta,Africa,retail,210,964.41,172147.18,15,30986.49
TXN1000492,2025-01-17,Gadget-X1,North-America,wholesale,225,623.29,126216.23,10,22718.92
TXN1000493,2025-02-18,Gadget-X2,South-America,partner,380,353.22,100667.7,25,18120.19
TXN1000494,2025-03-19,Doohickey-Pro,Europe,direct,14,946.4,9937.2,25,1788.7
TXN1000495,2025-04-20,Thingamajig,Asia-Pacific,online,702,774.13,461923.37,15,83146.21
TXN1000496,2025-05-21,Gizmo-3000,Middle-East,retail,318,275.24,78773.69,10,14179.26
TXN1000497,2025-06-22,Contraption-A,Africa,wholesale,815,767.76,594438.18,5,106998.87
TXN1000498,2025-07-23,Device-Z,North-America,partner,218,575.06,125363.08,0,22565.35
TXN1000499,2025-08-24,Module-7,South-America,direct,863,718.23,557849.24,10,100412.86
TXN1000500,2025-09-25,Widget-Alpha,Europe,online,250,140.39,28078.0,20,5054.04
TXN1000501,2025-10-26,Widget-Beta,Asia-Pacific,retail,263,884.07,209259.37,10,37666.69
TXN1000502,2025-11-27,Gadget-X1,Middle-East,wholesale,337,300.51,75953.9,25,13671.7
TXN1000503,2025-12-28,Gadget-X2,Africa,partner,325,612.88,179267.4,10,32268.13
TXN1000504,2025-01-01,Doohickey-Pro,North-America,direct,317,816.83,220094.84,15,39617.07
TXN1000505,2025-02-02,Thingamajig,South-America,online,743,656.0,438667.2,10,78960.1
TXN1000506,2025-03-03,Gizmo-3000,Europe,retail,359,506.62,181876.58,0,32737.78
TXN1000507,2025-04-04,Contraption-A,Asia-Pacific,wholesale,384,674.74,207280.13,20,37310.42
TXN1000508,2025-05-05,Device-Z,Middle-East,partner,358,595.82,159977.67,25,28795.98
TXN1000509,2025-06-06,Module-7,Africa,direct,640,809.89,388747.2,25,69974.5
TXN1000510,2025-07-07,Widget-Alpha,North-America,online,838,709.74,446071.59,25,80292.89
TXN1000511,2025-08-08,Widget-Beta,South-America,retail,741,767.08,483145.34,15,86966.16
TXN1000512,2025-09-09,Gadget-X1,Europe,wholesale,335,540.77,163042.15,10,29347.59
TXN1000513,2025-10-10,Gadget-X2,Asia-Pacific,partner,360,50.78,16452.72,10,2961.49
TXN1000514,2025-11-11,Doohickey-Pro,Middle-East,direct,557,671.05,336397.36,10,60551.52
TXN1000515,2025-12-12,Thingamajig,Africa,online,887,205.45,145787.32,20,26241.72
TXN1000516,2025-01-13,Gizmo-3000,North-America,retail,859,934.85,762884.34,5,137319.18
TXN1000517,2025-02-14,Contraption-A,South-America,wholesale,400,328.49,111686.6,15,20103.59
TXN1000518,2025-03-15,Device-Z,Europe,partner,472,404.23,162177.08,15,29191.87
TXN1000519,2025-04-16,Module-7,Asia-Pacific,direct,652,364.04,225486.38,5,40587.55
TXN1000520,2025-05-17,Widget-Alpha,Middle-East,online,743,709.25,526972.75,0,94855.1
TXN1000521,2025-06-18,Widget-Beta,Africa,retail,759,336.87,191763.25,25,34517.39
TXN1000522,2025-07-19,Gadget-X1,North-America,wholesale,625,186.84,93420.0,20,16815.6
TXN1000523,2025-08-20,Gadget-X2,South-America,partner,443,931.59,309520.78,25,55713.74
TXN1000524,2025-09-21,Doohickey-Pro,Europe,direct,619,573.4,266200.95,25,47916.17
TXN1000525,2025-10-22,Thingamajig,Asia-Pacific,online,985,445.06,372626.48,15,67072.77
TXN1000526,2025-11-23,Gizmo-3000,Middle-East,retail,330,442.83,138827.2,5,24988.9
TXN1000527,2025-12-24,Contraption-A,Africa,wholesale,293,332.12,87580.04,10,15764.41
TXN1000528,2025-01-25,Device-Z,North-America,partner,283,107.15,25774.93,15,4639.49
TXN1000529,2025-02-26,Module-7,South-America,direct,590,564.15,299563.65,10,53921.46
TXN1000530,2025-03-27,Widget-Alpha,Europe,online,736,60.89,35852.03,20,6453.37
TXN1000531,2025-04-28,Widget-Beta,Asia-Pacific,retail,160,698.39,111742.4,0,20113.63
TXN1000532,2025-05-01,Gadget-X1,Middle-East,wholesale,662,699.1,347103.15,25,62478.57
TXN1000533,2025-06-02,Gadget-X2,Africa,partner,896,497.68,401329.15,10,72239.25
TXN1000534,2025-07-03,Doohickey-Pro,North-America,direct,8,962.99,5777.94,25,1040.03
TXN1000535,2025-08-04,Thingamajig,South-America,online,962,425.24,368172.79,10,66271.1
TXN1000536,2025-09-05,Gizmo-3000,Europe,retail,55,588.08,32344.4,0,5821.99
